GroupCueID,Group,Subject,Period,Cue,Stage,Infusion,Day,MagEntries
Muscimol: A,Muscimol,26,CSPre,A,Stage1,Infusion,7,0.875
Muscimol: A,Muscimol,26,CSPre,A,Stage1,Infusion,8,1.8125
Muscimol: A,Muscimol,26,CSPre,A,Stage1,Infusion,9,2.9375
Muscimol: A,Muscimol,26,CSPre,A,Stage1,Infusion,10,1.0625
Muscimol: A,Muscimol,31,PreCS,A,Stage1,No Infusion,1,0.625
Muscimol: A,Muscimol,31,PreCS,A,Stage1,No Infusion,2,0.5
Muscimol: A,Muscimol,31,PreCS,A,Stage1,No Infusion,3,0.125
Muscimol: A,Muscimol,31,PreCS,A,Stage1,No Infusion,4,0.375
Muscimol: A,Muscimol,31,PreCS,A,Stage1,Infusion,5,0.1875
Muscimol: A,Muscimol,31,PreCS,A,Stage1,Infusion,6,0.4375
Muscimol: A,Muscimol,31,PreCS,A,Stage1,Infusion,7,0.375
Muscimol: A,Muscimol,31,PreCS,A,Stage1,Infusion,8,0.9375
Muscimol: A,Muscimol,31,PreCS,A,Stage1,Infusion,9,0.1875
Muscimol: A,Muscimol,31,PreCS,A,Stage1,Infusion,10,1.6875
Muscimol: A,Muscimol,31,CS,A,Stage1,No Infusion,1,0.25
Muscimol: A,Muscimol,31,CS,A,Stage1,No Infusion,2,0.5
Muscimol: A,Muscimol,31,CS,A,Stage1,No Infusion,3,0.5
Muscimol: A,Muscimol,31,CS,A,Stage1,No Infusion,4,0.1875
Muscimol: A,Muscimol,31,CS,A,Stage1,Infusion,5,0.125
Muscimol: A,Muscimol,31,CS,A,Stage1,Infusion,6,0.4375
Muscimol: A,Muscimol,31,CS,A,Stage1,Infusion,7,0.1875
Muscimol: A,Muscimol,31,CS,A,Stage1,Infusion,8,3.5
Muscimol: A,Muscimol,31,CS,A,Stage1,Infusion,9,2.625
Muscimol: A,Muscimol,31,CS,A,Stage1,Infusion,10,1.625
Muscimol: A,Muscimol,31,CSPre,A,Stage1,No Infusion,1,-0.375
Muscimol: A,Muscimol,31,CSPre,A,Stage1,No Infusion,2,0
Muscimol: A,Muscimol,31,CSPre,A,Stage1,No Infusion,3,0.375
Muscimol: A,Muscimol,31,CSPre,A,Stage1,No Infusion,4,-0.1875
Muscimol: A,Muscimol,31,CSPre,A,Stage1,Infusion,5,-0.0625
Muscimol: A,Muscimol,31,CSPre,A,Stage1,Infusion,6,0
Muscimol: A,Muscimol,31,CSPre,A,Stage1,Infusion,7,-0.1875
Muscimol: A,Muscimol,31,CSPre,A,Stage1,Infusion,8,2.5625
Muscimol: A,Muscimol,31,CSPre,A,Stage1,Infusion,9,2.4375
Muscimol: A,Muscimol,31,CSPre,A,Stage1,Infusion,10,-0.0625
Saline: A,Saline,4,PreCS,A,Stage1,No Infusion,1,0.1875
Saline: A,Saline,4,PreCS,A,Stage1,No Infusion,2,0.25
Saline: A,Saline,4,PreCS,A,Stage1,No Infusion,3,0.5
Saline: A,Saline,4,PreCS,A,Stage1,No Infusion,4,0.1875
Saline: A,Saline,4,PreCS,A,Stage1,Infusion,5,0.3125
Saline: A,Saline,4,PreCS,A,Stage1,Infusion,6,0.0625
Saline: A,Saline,4,PreCS,A,Stage1,Infusion,7,0.125
Saline: A,Saline,4,PreCS,A,Stage1,Infusion,8,0.125
Saline: A,Saline,4,PreCS,A,Stage1,Infusion,9,0.125
Saline: A,Saline,4,PreCS,A,Stage1,Infusion,10,0.625
Saline: A,Saline,4,CS,A,Stage1,No Infusion,1,0.125
Saline: A,Saline,4,CS,A,Stage1,No Infusion,2,1
Saline: A,Saline,4,CS,A,Stage1,No Infusion,3,1.25
Saline: A,Saline,4,CS,A,Stage1,No Infusion,4,0.875
Saline: A,Saline,4,CS,A,Stage1,Infusion,5,1.6875
Saline: A,Saline,4,CS,A,Stage1,Infusion,6,2.3125
Saline: A,Saline,4,CS,A,Stage1,Infusion,7,3.0625
Saline: A,Saline,4,CS,A,Stage1,Infusion,8,3.0625
Saline: A,Saline,4,CS,A,Stage1,Infusion,9,2.5625
Saline: A,Saline,4,CS,A,Stage1,Infusion,10,3.8125
Saline: A,Saline,4,CSPre,A,Stage1,No Infusion,1,-0.0625
Saline: A,Saline,4,CSPre,A,Stage1,No Infusion,2,0.75
Saline: A,Saline,4,CSPre,A,Stage1,No Infusion,3,0.75
Saline: A,Saline,4,CSPre,A,Stage1,No Infusion,4,0.6875
Saline: A,Saline,4,CSPre,A,Stage1,Infusion,5,1.375
Saline: A,Saline,4,CSPre,A,Stage1,Infusion,6,2.25
Saline: A,Saline,4,CSPre,A,Stage1,Infusion,7,2.9375
Saline: A,Saline,4,CSPre,A,Stage1,Infusion,8,2.9375
Saline: A,Saline,4,CSPre,A,Stage1,Infusion,9,2.4375
Saline: A,Saline,4,CSPre,A,Stage1,Infusion,10,3.1875
Saline: A,Saline,7,PreCS,A,Stage1,No Infusion,1,0.1875
Saline: A,Saline,7,PreCS,A,Stage1,No Infusion,2,0.1875
Saline: A,Saline,7,PreCS,A,Stage1,No Infusion,3,0.1875
Saline: A,Saline,7,PreCS,A,Stage1,No Infusion,4,0.375
Saline: A,Saline,7,PreCS,A,Stage1,Infusion,5,0.3125
Saline: A,Saline,7,PreCS,A,Stage1,Infusion,6,0.3125
Saline: A,Saline,7,PreCS,A,Stage1,Infusion,7,0.0625
Saline: A,Saline,7,PreCS,A,Stage1,Infusion,8,0.125
Saline: A,Saline,7,PreCS,A,Stage1,Infusion,9,0.375
Saline: A,Saline,7,PreCS,A,Stage1,Infusion,10,0.0625
Saline: A,Saline,7,CS,A,Stage1,No Infusion,1,0.375
Saline: A,Saline,7,CS,A,Stage1,No Infusion,2,0.4375
Saline: A,Saline,7,CS,A,Stage1,No Infusion,3,0.8125
Saline: A,Saline,7,CS,A,Stage1,No Infusion,4,0.4375
Saline: A,Saline,7,CS,A,Stage1,Infusion,5,0.75
Saline: A,Saline,7,CS,A,Stage1,Infusion,6,1.4375
Saline: A,Saline,7,CS,A,Stage1,Infusion,7,0.9375
Saline: A,Saline,7,CS,A,Stage1,Infusion,8,1.75
Saline: A,Saline,7,CS,A,Stage1,Infusion,9,1.375
Saline: A,Saline,7,CS,A,Stage1,Infusion,10,1.625
Saline: A,Saline,7,CSPre,A,Stage1,No Infusion,1,0.1875
Saline: A,Saline,7,CSPre,A,Stage1,No Infusion,2,0.25
Saline: A,Saline,7,CSPre,A,Stage1,No Infusion,3,0.625
Saline: A,Saline,7,CSPre,A,Stage1,No Infusion,4,0.0625
Saline: A,Saline,7,CSPre,A,Stage1,Infusion,5,0.4375
Saline: A,Saline,7,CSPre,A,Stage1,Infusion,6,1.125
Saline: A,Saline,7,CSPre,A,Stage1,Infusion,7,0.875
Saline: A,Saline,7,CSPre,A,Stage1,Infusion,8,1.625
Saline: A,Saline,7,CSPre,A,Stage1,Infusion,9,1
Saline: A,Saline,7,CSPre,A,Stage1,Infusion,10,1.5625
Saline: A,Saline,11,PreCS,A,Stage1,No Infusion,1,0.5625
Saline: A,Saline,11,PreCS,A,Stage1,No Infusion,2,0.25
Saline: A,Saline,11,PreCS,A,Stage1,No Infusion,3,0.375
Saline: A,Saline,11,PreCS,A,Stage1,No Infusion,4,0.3125
Saline: A,Saline,11,PreCS,A,Stage1,Infusion,5,0.9375
Saline: A,Saline,11,PreCS,A,Stage1,Infusion,6,0.25
Saline: A,Saline,11,PreCS,A,Stage1,Infusion,7,0.375
Saline: A,Saline,11,PreCS,A,Stage1,Infusion,8,0.5
Saline: A,Saline,11,PreCS,A,Stage1,Infusion,9,0.0625
Saline: A,Saline,11,PreCS,A,Stage1,Infusion,10,0.1875
Saline: A,Saline,11,CS,A,Stage1,No Infusion,1,0.875
Saline: A,Saline,11,CS,A,Stage1,No Infusion,2,0.1875
Saline: A,Saline,11,CS,A,Stage1,No Infusion,3,0.25
Saline: A,Saline,11,CS,A,Stage1,No Infusion,4,1
Saline: A,Saline,11,CS,A,Stage1,Infusion,5,1.875
Saline: A,Saline,11,CS,A,Stage1,Infusion,6,1.5
Saline: A,Saline,11,CS,A,Stage1,Infusion,7,2.3125
Saline: A,Saline,11,CS,A,Stage1,Infusion,8,1.875
Saline: A,Saline,11,CS,A,Stage1,Infusion,9,2.0625
Saline: A,Saline,11,CS,A,Stage1,Infusion,10,1.3125
Saline: A,Saline,11,CSPre,A,Stage1,No Infusion,1,0.3125
Saline: A,Saline,11,CSPre,A,Stage1,No Infusion,2,-0.0625
Saline: A,Saline,11,CSPre,A,Stage1,No Infusion,3,-0.125
Saline: A,Saline,11,CSPre,A,Stage1,No Infusion,4,0.6875
Saline: A,Saline,11,CSPre,A,Stage1,Infusion,5,0.9375
Saline: A,Saline,11,CSPre,A,Stage1,Infusion,6,1.25
Saline: A,Saline,11,CSPre,A,Stage1,Infusion,7,1.9375
Saline: A,Saline,11,CSPre,A,Stage1,Infusion,8,1.375
Saline: A,Saline,11,CSPre,A,Stage1,Infusion,9,2
Saline: A,Saline,11,CSPre,A,Stage1,Infusion,10,1.125
Saline: A,Saline,12,PreCS,A,Stage1,No Infusion,1,0.25
Saline: A,Saline,12,PreCS,A,Stage1,No Infusion,2,0
Saline: A,Saline,12,PreCS,A,Stage1,No Infusion,3,0.3125
Saline: A,Saline,12,PreCS,A,Stage1,No Infusion,4,0
Saline: A,Saline,12,PreCS,A,Stage1,Infusion,5,0
Saline: A,Saline,12,PreCS,A,Stage1,Infusion,6,0
Saline: A,Saline,12,PreCS,A,Stage1,Infusion,7,0.5625
Saline: A,Saline,12,PreCS,A,Stage1,Infusion,8,0.25
Saline: A,Saline,12,PreCS,A,Stage1,Infusion,9,0
Saline: A,Saline,12,PreCS,A,Stage1,Infusion,10,0
Saline: A,Saline,12,CS,A,Stage1,No Infusion,1,0
Saline: A,Saline,12,CS,A,Stage1,No Infusion,2,0
Saline: A,Saline,12,CS,A,Stage1,No Infusion,3,0.4375
Saline: A,Saline,12,CS,A,Stage1,No Infusion,4,0.25
Saline: A,Saline,12,CS,A,Stage1,Infusion,5,0.0625
Saline: A,Saline,12,CS,A,Stage1,Infusion,6,0.5625
Saline: A,Saline,12,CS,A,Stage1,Infusion,7,0.375
Saline: A,Saline,12,CS,A,Stage1,Infusion,8,0.0625
Saline: A,Saline,12,CS,A,Stage1,Infusion,9,0.5
Saline: A,Saline,12,CS,A,Stage1,Infusion,10,1.75
Saline: A,Saline,12,CSPre,A,Stage1,No Infusion,1,-0.25
Saline: A,Saline,12,CSPre,A,Stage1,No Infusion,2,0
Saline: A,Saline,12,CSPre,A,Stage1,No Infusion,3,0.125
Saline: A,Saline,12,CSPre,A,Stage1,No Infusion,4,0.25
Saline: A,Saline,12,CSPre,A,Stage1,Infusion,5,0.0625
Saline: A,Saline,12,CSPre,A,Stage1,Infusion,6,0.5625
Saline: A,Saline,12,CSPre,A,Stage1,Infusion,7,-0.1875
Saline: A,Saline,12,CSPre,A,Stage1,Infusion,8,-0.1875
Saline: A,Saline,12,CSPre,A,Stage1,Infusion,9,0.5
Saline: A,Saline,12,CSPre,A,Stage1,Infusion,10,1.75
Saline: A,Saline,17,PreCS,A,Stage1,No Infusion,1,0.3125
Saline: A,Saline,17,PreCS,A,Stage1,No Infusion,2,0.8125
Saline: A,Saline,17,PreCS,A,Stage1,No Infusion,3,0.125
Saline: A,Saline,17,PreCS,A,Stage1,No Infusion,4,0.1875
Saline: A,Saline,17,PreCS,A,Stage1,Infusion,5,0.0625
Saline: A,Saline,17,PreCS,A,Stage1,Infusion,6,0.4375
Saline: A,Saline,17,PreCS,A,Stage1,Infusion,7,0.1875
Saline: A,Saline,17,PreCS,A,Stage1,Infusion,8,0.25
Saline: A,Saline,17,PreCS,A,Stage1,Infusion,9,1.0625
Saline: A,Saline,17,PreCS,A,Stage1,Infusion,10,0.1875
Saline: A,Saline,17,CS,A,Stage1,No Infusion,1,0.4375
Saline: A,Saline,17,CS,A,Stage1,No Infusion,2,1.1875
Saline: A,Saline,17,CS,A,Stage1,No Infusion,3,0.6875
Saline: A,Saline,17,CS,A,Stage1,No Infusion,4,0.25
Saline: A,Saline,17,CS,A,Stage1,Infusion,5,0.5625
Saline: A,Saline,17,CS,A,Stage1,Infusion,6,1.25
Saline: A,Saline,17,CS,A,Stage1,Infusion,7,1.25
Saline: A,Saline,17,CS,A,Stage1,Infusion,8,1.375
Saline: A,Saline,17,CS,A,Stage1,Infusion,9,0.9375
Saline: A,Saline,17,CS,A,Stage1,Infusion,10,1.5
Saline: A,Saline,17,CSPre,A,Stage1,No Infusion,1,0.125
Saline: A,Saline,17,CSPre,A,Stage1,No Infusion,2,0.375
Saline: A,Saline,17,CSPre,A,Stage1,No Infusion,3,0.5625
Saline: A,Saline,17,CSPre,A,Stage1,No Infusion,4,0.0625
Saline: A,Saline,17,CSPre,A,Stage1,Infusion,5,0.5
Saline: A,Saline,17,CSPre,A,Stage1,Infusion,6,0.8125
Saline: A,Saline,17,CSPre,A,Stage1,Infusion,7,1.0625
Saline: A,Saline,17,CSPre,A,Stage1,Infusion,8,1.125
Saline: A,Saline,17,CSPre,A,Stage1,Infusion,9,-0.125
Saline: A,Saline,17,CSPre,A,Stage1,Infusion,10,1.3125
Saline: A,Saline,19,PreCS,A,Stage1,No Infusion,1,0.75
Saline: A,Saline,19,PreCS,A,Stage1,No Infusion,2,0.5625
Saline: A,Saline,19,PreCS,A,Stage1,No Infusion,3,1
Saline: A,Saline,19,PreCS,A,Stage1,No Infusion,4,0.5625
Saline: A,Saline,19,PreCS,A,Stage1,Infusion,5,0.125
Saline: A,Saline,19,PreCS,A,Stage1,Infusion,6,0.5625
Saline: A,Saline,19,PreCS,A,Stage1,Infusion,7,0.8125
Saline: A,Saline,19,PreCS,A,Stage1,Infusion,8,0.6875
Saline: A,Saline,19,PreCS,A,Stage1,Infusion,9,0.6875
Saline: A,Saline,19,PreCS,A,Stage1,Infusion,10,0.4375
Saline: A,Saline,19,CS,A,Stage1,No Infusion,1,0.375
Saline: A,Saline,19,CS,A,Stage1,No Infusion,2,1.4375
Saline: A,Saline,19,CS,A,Stage1,No Infusion,3,2.1875
Saline: A,Saline,19,CS,A,Stage1,No Infusion,4,2.9375
Saline: A,Saline,19,CS,A,Stage1,Infusion,5,2.125
Saline: A,Saline,19,CS,A,Stage1,Infusion,6,2.875
Saline: A,Saline,19,CS,A,Stage1,Infusion,7,4.125
Saline: A,Saline,19,CS,A,Stage1,Infusion,8,4.375
Saline: A,Saline,19,CS,A,Stage1,Infusion,9,5.375
Saline: A,Saline,19,CS,A,Stage1,Infusion,10,6.25
Saline: A,Saline,19,CSPre,A,Stage1,No Infusion,1,-0.375
Saline: A,Saline,19,CSPre,A,Stage1,No Infusion,2,0.875
Saline: A,Saline,19,CSPre,A,Stage1,No Infusion,3,1.1875
Saline: A,Saline,19,CSPre,A,Stage1,No Infusion,4,2.375
Saline: A,Saline,19,CSPre,A,Stage1,Infusion,5,2
Saline: A,Saline,19,CSPre,A,Stage1,Infusion,6,2.3125
Saline: A,Saline,19,CSPre,A,Stage1,Infusion,7,3.3125
Saline: A,Saline,19,CSPre,A,Stage1,Infusion,8,3.6875
Saline: A,Saline,19,CSPre,A,Stage1,Infusion,9,4.6875
Saline: A,Saline,19,CSPre,A,Stage1,Infusion,10,5.8125
Saline: A,Saline,22,PreCS,A,Stage1,No Infusion,1,0.375
Saline: A,Saline,22,PreCS,A,Stage1,No Infusion,2,0.375
Saline: A,Saline,22,PreCS,A,Stage1,No Infusion,3,1.5625
Saline: A,Saline,22,PreCS,A,Stage1,No Infusion,4,0.1875
Saline: A,Saline,22,PreCS,A,Stage1,Infusion,5,0.5
Saline: A,Saline,22,PreCS,A,Stage1,Infusion,6,0.25
Saline: A,Saline,22,PreCS,A,Stage1,Infusion,7,0.25
Saline: A,Saline,22,PreCS,A,Stage1,Infusion,8,0.125
Saline: A,Saline,22,PreCS,A,Stage1,Infusion,9,0
Saline: A,Saline,22,PreCS,A,Stage1,Infusion,10,0
Saline: A,Saline,22,CS,A,Stage1,No Infusion,1,0.75
Saline: A,Saline,22,CS,A,Stage1,No Infusion,2,0.5
Saline: A,Saline,22,CS,A,Stage1,No Infusion,3,0.8125
Saline: A,Saline,22,CS,A,Stage1,No Infusion,4,0.9375
Saline: A,Saline,22,CS,A,Stage1,Infusion,5,0.4375
Saline: A,Saline,22,CS,A,Stage1,Infusion,6,0.3125
Saline: A,Saline,22,CS,A,Stage1,Infusion,7,0.875
Saline: A,Saline,22,CS,A,Stage1,Infusion,8,0.5625
Saline: A,Saline,22,CS,A,Stage1,Infusion,9,1.4375
Saline: A,Saline,22,CS,A,Stage1,Infusion,10,1.875
Saline: A,Saline,22,CSPre,A,Stage1,No Infusion,1,0.375
Saline: A,Saline,22,CSPre,A,Stage1,No Infusion,2,0.125
Saline: A,Saline,22,CSPre,A,Stage1,No Infusion,3,-0.75
Saline: A,Saline,22,CSPre,A,Stage1,No Infusion,4,0.75
Saline: A,Saline,22,CSPre,A,Stage1,Infusion,5,-0.0625
Saline: A,Saline,22,CSPre,A,Stage1,Infusion,6,0.0625
Saline: A,Saline,22,CSPre,A,Stage1,Infusion,7,0.625
Saline: A,Saline,22,CSPre,A,Stage1,Infusion,8,0.4375
Saline: A,Saline,22,CSPre,A,Stage1,Infusion,9,1.4375
Saline: A,Saline,22,CSPre,A,Stage1,Infusion,10,1.875
Saline: A,Saline,24,PreCS,A,Stage1,No Infusion,1,0.5625
Saline: A,Saline,24,PreCS,A,Stage1,No Infusion,2,0.5625
Saline: A,Saline,24,PreCS,A,Stage1,No Infusion,3,0.1875
Saline: A,Saline,24,PreCS,A,Stage1,No Infusion,4,0.0625
Saline: A,Saline,24,PreCS,A,Stage1,Infusion,5,0.125
Saline: A,Saline,24,PreCS,A,Stage1,Infusion,6,0.25
Saline: A,Saline,24,PreCS,A,Stage1,Infusion,7,0.5625
Saline: A,Saline,24,PreCS,A,Stage1,Infusion,8,0.125
Saline: A,Saline,24,PreCS,A,Stage1,Infusion,9,0.25
Saline: A,Saline,24,PreCS,A,Stage1,Infusion,10,0.5
Saline: A,Saline,24,CS,A,Stage1,No Infusion,1,0.1875
Saline: A,Saline,24,CS,A,Stage1,No Infusion,2,0.4375
Saline: A,Saline,24,CS,A,Stage1,No Infusion,3,0.3125
Saline: A,Saline,24,CS,A,Stage1,No Infusion,4,0.375
Saline: A,Saline,24,CS,A,Stage1,Infusion,5,0.4375
Saline: A,Saline,24,CS,A,Stage1,Infusion,6,0.5625
Saline: A,Saline,24,CS,A,Stage1,Infusion,7,2.1875
Saline: A,Saline,24,CS,A,Stage1,Infusion,8,1.75
Saline: A,Saline,24,CS,A,Stage1,Infusion,9,2.6875
Saline: A,Saline,24,CS,A,Stage1,Infusion,10,2.8125
Saline: A,Saline,24,CSPre,A,Stage1,No Infusion,1,-0.375
Saline: A,Saline,24,CSPre,A,Stage1,No Infusion,2,-0.125
Saline: A,Saline,24,CSPre,A,Stage1,No Infusion,3,0.125
Saline: A,Saline,24,CSPre,A,Stage1,No Infusion,4,0.3125
Saline: A,Saline,24,CSPre,A,Stage1,Infusion,5,0.3125
Saline: A,Saline,24,CSPre,A,Stage1,Infusion,6,0.3125
Saline: A,Saline,24,CSPre,A,Stage1,Infusion,7,1.625
Saline: A,Saline,24,CSPre,A,Stage1,Infusion,8,1.625
Saline: A,Saline,24,CSPre,A,Stage1,Infusion,9,2.4375
Saline: A,Saline,24,CSPre,A,Stage1,Infusion,10,2.3125
Saline: A,Saline,25,PreCS,A,Stage1,No Infusion,1,1.375
Saline: A,Saline,25,PreCS,A,Stage1,No Infusion,2,0.4375
Saline: A,Saline,25,PreCS,A,Stage1,No Infusion,3,1.0625
Saline: A,Saline,25,PreCS,A,Stage1,No Infusion,4,0.125
Saline: A,Saline,25,PreCS,A,Stage1,Infusion,5,0
Saline: A,Saline,25,PreCS,A,Stage1,Infusion,6,0.3125
Saline: A,Saline,25,PreCS,A,Stage1,Infusion,7,0
Saline: A,Saline,25,PreCS,A,Stage1,Infusion,8,0.25
Saline: A,Saline,25,PreCS,A,Stage1,Infusion,9,0
Saline: A,Saline,25,PreCS,A,Stage1,Infusion,10,0
Saline: A,Saline,25,CS,A,Stage1,No Infusion,1,2.0625
Saline: A,Saline,25,CS,A,Stage1,No Infusion,2,0.5
Saline: A,Saline,25,CS,A,Stage1,No Infusion,3,1.5
Saline: A,Saline,25,CS,A,Stage1,No Infusion,4,0.375
Saline: A,Saline,25,CS,A,Stage1,Infusion,5,0.3125
Saline: A,Saline,25,CS,A,Stage1,Infusion,6,1.3125
Saline: A,Saline,25,CS,A,Stage1,Infusion,7,0.9375
Saline: A,Saline,25,CS,A,Stage1,Infusion,8,1.375
Saline: A,Saline,25,CS,A,Stage1,Infusion,9,1.875
Saline: A,Saline,25,CS,A,Stage1,Infusion,10,1.125
Saline: A,Saline,25,CSPre,A,Stage1,No Infusion,1,0.6875
Saline: A,Saline,25,CSPre,A,Stage1,No Infusion,2,0.0625
Saline: A,Saline,25,CSPre,A,Stage1,No Infusion,3,0.4375
Saline: A,Saline,25,CSPre,A,Stage1,No Infusion,4,0.25
Saline: A,Saline,25,CSPre,A,Stage1,Infusion,5,0.3125
Saline: A,Saline,25,CSPre,A,Stage1,Infusion,6,1
Saline: A,Saline,25,CSPre,A,Stage1,Infusion,7,0.9375
Saline: A,Saline,25,CSPre,A,Stage1,Infusion,8,1.125
Saline: A,Saline,25,CSPre,A,Stage1,Infusion,9,1.875
Saline: A,Saline,25,CSPre,A,Stage1,Infusion,10,1.125
Saline: A,Saline,27,PreCS,A,Stage1,No Infusion,1,0.375
Saline: A,Saline,27,PreCS,A,Stage1,No Infusion,2,0.625
Saline: A,Saline,27,PreCS,A,Stage1,No Infusion,3,0.5
Saline: A,Saline,27,PreCS,A,Stage1,No Infusion,4,0.25
Saline: A,Saline,27,PreCS,A,Stage1,Infusion,5,0.8125
Saline: A,Saline,27,PreCS,A,Stage1,Infusion,6,0.5625
Saline: A,Saline,27,PreCS,A,Stage1,Infusion,7,0.3125
Saline: A,Saline,27,PreCS,A,Stage1,Infusion,8,0
Saline: A,Saline,27,PreCS,A,Stage1,Infusion,9,0.3125
Saline: A,Saline,27,PreCS,A,Stage1,Infusion,10,0.1875
Saline: A,Saline,27,CS,A,Stage1,No Infusion,1,0.25
Saline: A,Saline,27,CS,A,Stage1,No Infusion,2,0.125
Saline: A,Saline,27,CS,A,Stage1,No Infusion,3,0.0625
Saline: A,Saline,27,CS,A,Stage1,No Infusion,4,0.0625
Saline: A,Saline,27,CS,A,Stage1,Infusion,5,0.5
Saline: A,Saline,27,CS,A,Stage1,Infusion,6,0.75
Saline: A,Saline,27,CS,A,Stage1,Infusion,7,0.3125
Saline: A,Saline,27,CS,A,Stage1,Infusion,8,0.4375
Saline: A,Saline,27,CS,A,Stage1,Infusion,9,0.8125
Saline: A,Saline,27,CS,A,Stage1,Infusion,10,1.0625
Saline: A,Saline,27,CSPre,A,Stage1,No Infusion,1,-0.125
Saline: A,Saline,27,CSPre,A,Stage1,No Infusion,2,-0.5
Saline: A,Saline,27,CSPre,A,Stage1,No Infusion,3,-0.4375
Saline: A,Saline,27,CSPre,A,Stage1,No Infusion,4,-0.1875
Saline: A,Saline,27,CSPre,A,Stage1,Infusion,5,-0.3125
Saline: A,Saline,27,CSPre,A,Stage1,Infusion,6,0.1875
Saline: A,Saline,27,CSPre,A,Stage1,Infusion,7,0
Saline: A,Saline,27,CSPre,A,Stage1,Infusion,8,0.4375
Saline: A,Saline,27,CSPre,A,Stage1,Infusion,9,0.5
Saline: A,Saline,27,CSPre,A,Stage1,Infusion,10,0.875
Saline: A,Saline,28,PreCS,A,Stage1,No Infusion,1,0.125
Saline: A,Saline,28,PreCS,A,Stage1,No Infusion,2,0.3125
Saline: A,Saline,28,PreCS,A,Stage1,No Infusion,3,0.75
Saline: A,Saline,28,PreCS,A,Stage1,No Infusion,4,0.0625
Saline: A,Saline,28,PreCS,A,Stage1,Infusion,5,0.625
Saline: A,Saline,28,PreCS,A,Stage1,Infusion,6,0.5
Saline: A,Saline,28,PreCS,A,Stage1,Infusion,7,0
Saline: A,Saline,28,PreCS,A,Stage1,Infusion,8,0
Saline: A,Saline,28,PreCS,A,Stage1,Infusion,9,0.25
Saline: A,Saline,28,PreCS,A,Stage1,Infusion,10,0.0625
Saline: A,Saline,28,CS,A,Stage1,No Infusion,1,0.3125
Saline: A,Saline,28,CS,A,Stage1,No Infusion,2,0.6875
Saline: A,Saline,28,CS,A,Stage1,No Infusion,3,1.5
Saline: A,Saline,28,CS,A,Stage1,No Infusion,4,1.5
Saline: A,Saline,28,CS,A,Stage1,Infusion,5,1.5
Saline: A,Saline,28,CS,A,Stage1,Infusion,6,2.1875
Saline: A,Saline,28,CS,A,Stage1,Infusion,7,1.0625
Saline: A,Saline,28,CS,A,Stage1,Infusion,8,1.0625
Saline: A,Saline,28,CS,A,Stage1,Infusion,9,2.125
Saline: A,Saline,28,CS,A,Stage1,Infusion,10,2.5625
Saline: A,Saline,28,CSPre,A,Stage1,No Infusion,1,0.1875
Saline: A,Saline,28,CSPre,A,Stage1,No Infusion,2,0.375
Saline: A,Saline,28,CSPre,A,Stage1,No Infusion,3,0.75
Saline: A,Saline,28,CSPre,A,Stage1,No Infusion,4,1.4375
Saline: A,Saline,28,CSPre,A,Stage1,Infusion,5,0.875
Saline: A,Saline,28,CSPre,A,Stage1,Infusion,6,1.6875
Saline: A,Saline,28,CSPre,A,Stage1,Infusion,7,1.0625
Saline: A,Saline,28,CSPre,A,Stage1,Infusion,8,1.0625
Saline: A,Saline,28,CSPre,A,Stage1,Infusion,9,1.875
Saline: A,Saline,28,CSPre,A,Stage1,Infusion,10,2.5
Saline: A,Saline,29,PreCS,A,Stage1,No Infusion,1,0.1875
Saline: A,Saline,29,PreCS,A,Stage1,No Infusion,2,0.3125
Saline: A,Saline,29,PreCS,A,Stage1,No Infusion,3,0.3125
Saline: A,Saline,29,PreCS,A,Stage1,No Infusion,4,0.125
Saline: A,Saline,29,PreCS,A,Stage1,Infusion,5,0.1875
Saline: A,Saline,29,PreCS,A,Stage1,Infusion,6,0.1875
Saline: A,Saline,29,PreCS,A,Stage1,Infusion,7,0.25
Saline: A,Saline,29,PreCS,A,Stage1,Infusion,8,0.375
Saline: A,Saline,29,PreCS,A,Stage1,Infusion,9,0.25
Saline: A,Saline,29,PreCS,A,Stage1,Infusion,10,0.0625
Saline: A,Saline,29,CS,A,Stage1,No Infusion,1,0.125
Saline: A,Saline,29,CS,A,Stage1,No Infusion,2,0.125
Saline: A,Saline,29,CS,A,Stage1,No Infusion,3,0.1875
Saline: A,Saline,29,CS,A,Stage1,No Infusion,4,0.0625
Saline: A,Saline,29,CS,A,Stage1,Infusion,5,0.1875
Saline: A,Saline,29,CS,A,Stage1,Infusion,6,0.5625
Saline: A,Saline,29,CS,A,Stage1,Infusion,7,0.4375
Saline: A,Saline,29,CS,A,Stage1,Infusion,8,1.625
Saline: A,Saline,29,CS,A,Stage1,Infusion,9,1.375
Saline: A,Saline,29,CS,A,Stage1,Infusion,10,2.3125
Saline: A,Saline,29,CSPre,A,Stage1,No Infusion,1,-0.0625
Saline: A,Saline,29,CSPre,A,Stage1,No Infusion,2,-0.1875
Saline: A,Saline,29,CSPre,A,Stage1,No Infusion,3,-0.125
Saline: A,Saline,29,CSPre,A,Stage1,No Infusion,4,-0.0625
Saline: A,Saline,29,CSPre,A,Stage1,Infusion,5,0
Saline: A,Saline,29,CSPre,A,Stage1,Infusion,6,0.375
Saline: A,Saline,29,CSPre,A,Stage1,Infusion,7,0.1875
Saline: A,Saline,29,CSPre,A,Stage1,Infusion,8,1.25
Saline: A,Saline,29,CSPre,A,Stage1,Infusion,9,1.125
